"i","rt","response","trial_type","trial_index","time_elapsed","internal_node_id","group1","group2","pair"
43,5822,75,"html-slider-response",2,21574,"0.0-2.0-0.0","E1","F1","E1 F1"
43,8386,44,"html-slider-response",3,30064,"0.0-2.0-0.1","D1","G1","D1 G1"
43,4890,43,"html-slider-response",4,35066,"0.0-2.0-0.2","A1","E1","A1 E1"
43,3042,27,"html-slider-response",5,38226,"0.0-2.0-0.3","A1","K1","A1 K1"
43,2080,27,"html-slider-response",6,40414,"0.0-2.0-0.4","B1","D1","B1 D1"
43,3614,49,"html-slider-response",7,44132,"0.0-2.0-0.5","G1","I1","G1 I1"
43,4142,34,"html-slider-response",8,48378,"0.0-2.0-0.6","A1","H1","A1 H1"
43,3664,34,"html-slider-response",9,52148,"0.0-2.0-0.7","D1","I1","D1 I1"
43,2892,34,"html-slider-response",10,55146,"0.0-2.0-0.8","E1","G1","E1 G1"
43,2110,37,"html-slider-response",11,57374,"0.0-2.0-0.9","H1","L1","H1 L1"
43,3346,68,"html-slider-response",12,60826,"0.0-2.0-0.10","E1","J1","E1 J1"
43,10548,49,"html-slider-response",13,71480,"0.0-2.0-0.11","B1","K1","B1 K1"
43,3364,16,"html-slider-response",14,74956,"0.0-2.0-0.12","B1","E1","B1 E1"
43,3464,33,"html-slider-response",15,78534,"0.0-2.0-0.13","I1","L1","I1 L1"
43,5594,70,"html-slider-response",16,84232,"0.0-2.0-0.14","J1","L1","J1 L1"
43,4034,24,"html-slider-response",17,88376,"0.0-2.0-0.15","F1","G1","F1 G1"
43,2252,33,"html-slider-response",18,90734,"0.0-2.0-0.16","H1","K1","H1 K1"
43,3636,42,"html-slider-response",19,94478,"0.0-2.0-0.17","A1","J1","A1 J1"
43,2496,34,"html-slider-response",20,97076,"0.0-2.0-0.18","A1","I1","A1 I1"
43,2478,68,"html-slider-response",21,99660,"0.0-2.0-0.19","J1","K1","J1 K1"
43,2398,32,"html-slider-response",22,102168,"0.0-2.0-0.20","B1","L1","B1 L1"
43,5608,44,"html-slider-response",23,107888,"0.0-2.0-0.21","E1","K1","E1 K1"
44,7490,82,"html-slider-response",2,31620,"0.0-2.0-0.0","D1","I1","D1 I1"
44,3150,17,"html-slider-response",3,34873,"0.0-2.0-0.1","H1","K1","H1 K1"
44,4021,18,"html-slider-response",4,38997,"0.0-2.0-0.2","A1","E1","A1 E1"
44,2679,82,"html-slider-response",5,41777,"0.0-2.0-0.3","A1","I1","A1 I1"
44,2603,77,"html-slider-response",6,44481,"0.0-2.0-0.4","E1","F1","E1 F1"
44,3731,67,"html-slider-response",7,48315,"0.0-2.0-0.5","E1","K1","E1 K1"
44,2845,79,"html-slider-response",8,51262,"0.0-2.0-0.6","I1","L1","I1 L1"
44,3433,16,"html-slider-response",9,54798,"0.0-2.0-0.7","B1","L1","B1 L1"
44,3187,25,"html-slider-response",10,58087,"0.0-2.0-0.8","H1","L1","H1 L1"
44,2936,77,"html-slider-response",11,61126,"0.0-2.0-0.9","J1","L1","J1 L1"
44,3516,79,"html-slider-response",12,64769,"0.0-2.0-0.10","G1","I1","G1 I1"
44,3704,21,"html-slider-response",13,68575,"0.0-2.0-0.11","A1","H1","A1 H1"
44,2611,80,"html-slider-response",14,71289,"0.0-2.0-0.12","B1","D1","B1 D1"
44,3951,77,"html-slider-response",15,75343,"0.0-2.0-0.13","A1","K1","A1 K1"
44,5445,27,"html-slider-response",16,80890,"0.0-2.0-0.14","A1","J1","A1 J1"
44,2351,78,"html-slider-response",17,83343,"0.0-2.0-0.15","F1","G1","F1 G1"
44,3449,79,"html-slider-response",18,86894,"0.0-2.0-0.16","E1","J1","E1 J1"
44,2538,31,"html-slider-response",19,89536,"0.0-2.0-0.17","J1","K1","J1 K1"
44,2760,79,"html-slider-response",20,92401,"0.0-2.0-0.18","B1","E1","B1 E1"
44,2600,74,"html-slider-response",21,95105,"0.0-2.0-0.19","E1","G1","E1 G1"
44,3319,24,"html-slider-response",22,98526,"0.0-2.0-0.20","B1","K1","B1 K1"
44,2564,76,"html-slider-response",23,101192,"0.0-2.0-0.21","D1","G1","D1 G1"
45,7179,4,"html-slider-response",2,26022,"0.0-2.0-0.0","B1","D1","B1 D1"
45,4737,29,"html-slider-response",3,30861,"0.0-2.0-0.1","B1","L1","B1 L1"
45,4690,83,"html-slider-response",4,35654,"0.0-2.0-0.2","E1","J1","E1 J1"
45,4162,43,"html-slider-response",5,39918,"0.0-2.0-0.3","A1","I1","A1 I1"
45,5817,59,"html-slider-response",6,45838,"0.0-2.0-0.4","H1","L1","H1 L1"
45,6650,20,"html-slider-response",7,52590,"0.0-2.0-0.5","D1","I1","D1 I1"
45,4505,41,"html-slider-response",8,57198,"0.0-2.0-0.6","E1","G1","E1 G1"
45,7633,71,"html-slider-response",9,64934,"0.0-2.0-0.7","E1","F1","E1 F1"
45,5257,73,"html-slider-response",10,70294,"0.0-2.0-0.8","J1","K1","J1 K1"
45,5817,51,"html-slider-response",11,76213,"0.0-2.0-0.9","E1","K1","E1 K1"
45,4945,38,"html-slider-response",12,81262,"0.0-2.0-0.10","B1","K1","B1 K1"
45,8681,64,"html-slider-response",13,90046,"0.0-2.0-0.11","J1","L1","J1 L1"
45,6401,1,"html-slider-response",14,96550,"0.0-2.0-0.12","D1","G1","D1 G1"
45,6353,83,"html-slider-response",15,103005,"0.0-2.0-0.13","H1","K1","H1 K1"
45,5409,73,"html-slider-response",16,108517,"0.0-2.0-0.14","I1","L1","I1 L1"
45,5681,39,"html-slider-response",17,114301,"0.0-2.0-0.15","A1","K1","A1 K1"
45,4611,21,"html-slider-response",18,119015,"0.0-2.0-0.16","A1","J1","A1 J1"
45,8178,13,"html-slider-response",19,127295,"0.0-2.0-0.17","A1","E1","A1 E1"
45,6225,6,"html-slider-response",20,133622,"0.0-2.0-0.18","A1","H1","A1 H1"
45,5914,40,"html-slider-response",21,139638,"0.0-2.0-0.19","F1","G1","F1 G1"
45,7864,19,"html-slider-response",22,147606,"0.0-2.0-0.20","B1","E1","B1 E1"
45,9818,54,"html-slider-response",23,157526,"0.0-2.0-0.21","G1","I1","G1 I1"
46,4296,40,"html-slider-response",2,12248,"0.0-2.0-0.0","E1","G1","E1 G1"
46,3430,72,"html-slider-response",3,15780,"0.0-2.0-0.1","D1","I1","D1 I1"
46,2904,52,"html-slider-response",4,18788,"0.0-2.0-0.2","A1","J1","A1 J1"
46,6117,78,"html-slider-response",5,25006,"0.0-2.0-0.3","H1","L1","H1 L1"
46,2808,27,"html-slider-response",6,27916,"0.0-2.0-0.4","A1","K1","A1 K1"
46,2317,36,"html-slider-response",7,30334,"0.0-2.0-0.5","A1","E1","A1 E1"
46,2599,66,"html-slider-response",8,33034,"0.0-2.0-0.6","J1","K1","J1 K1"
46,2742,26,"html-slider-response",9,35879,"0.0-2.0-0.7","E1","K1","E1 K1"
46,2058,67,"html-slider-response",10,38039,"0.0-2.0-0.8","I1","L1","I1 L1"
46,2406,24,"html-slider-response",11,40546,"0.0-2.0-0.9","D1","G1","D1 G1"
46,2237,58,"html-slider-response",12,42884,"0.0-2.0-0.10","G1","I1","G1 I1"
46,3628,26,"html-slider-response",13,46614,"0.0-2.0-0.11","B1","L1","B1 L1"
46,2789,64,"html-slider-response",14,49505,"0.0-2.0-0.12","H1","K1","H1 K1"
46,3173,25,"html-slider-response",15,52781,"0.0-2.0-0.13","J1","L1","J1 L1"
46,2380,71,"html-slider-response",16,55261,"0.0-2.0-0.14","E1","F1","E1 F1"
46,2147,61,"html-slider-response",17,57510,"0.0-2.0-0.15","E1","J1","E1 J1"
46,2306,26,"html-slider-response",18,59918,"0.0-2.0-0.16","A1","H1","A1 H1"
46,1911,62,"html-slider-response",19,61931,"0.0-2.0-0.17","B1","K1","B1 K1"
46,2220,26,"html-slider-response",20,64252,"0.0-2.0-0.18","A1","I1","A1 I1"
46,2090,54,"html-slider-response",21,66443,"0.0-2.0-0.19","F1","G1","F1 G1"
46,2800,39,"html-slider-response",22,69345,"0.0-2.0-0.20","B1","E1","B1 E1"
46,1655,34,"html-slider-response",23,71100,"0.0-2.0-0.21","B1","D1","B1 D1"
47,7821,15,"html-slider-response",2,33213,"0.0-2.0-0.0","E1","K1","E1 K1"
47,5707,28,"html-slider-response",3,39022,"0.0-2.0-0.1","B1","L1","B1 L1"
47,8135,37,"html-slider-response",4,47259,"0.0-2.0-0.2","I1","L1","I1 L1"
47,20409,48,"html-slider-response",5,67769,"0.0-2.0-0.3","A1","J1","A1 J1"
47,6723,51,"html-slider-response",6,74593,"0.0-2.0-0.4","A1","H1","A1 H1"
47,5855,51,"html-slider-response",7,80549,"0.0-2.0-0.5","F1","G1","F1 G1"
47,3333,56,"html-slider-response",8,83982,"0.0-2.0-0.6","A1","I1","A1 I1"
47,3865,58,"html-slider-response",9,87948,"0.0-2.0-0.7","A1","E1","A1 E1"
47,3784,53,"html-slider-response",10,91834,"0.0-2.0-0.8","B1","E1","B1 E1"
47,4053,43,"html-slider-response",11,95988,"0.0-2.0-0.9","E1","G1","E1 G1"
47,5383,66,"html-slider-response",12,101472,"0.0-2.0-0.10","H1","K1","H1 K1"
47,4112,66,"html-slider-response",13,105686,"0.0-2.0-0.11","H1","L1","H1 L1"
47,6903,81,"html-slider-response",14,112691,"0.0-2.0-0.12","J1","K1","J1 K1"
47,3962,60,"html-slider-response",15,116754,"0.0-2.0-0.13","D1","G1","D1 G1"
47,3098,77,"html-slider-response",16,119954,"0.0-2.0-0.14","J1","L1","J1 L1"
47,3055,39,"html-slider-response",17,123109,"0.0-2.0-0.15","B1","D1","B1 D1"
47,2777,51,"html-slider-response",18,125988,"0.0-2.0-0.16","G1","I1","G1 I1"
47,3543,58,"html-slider-response",19,129634,"0.0-2.0-0.17","E1","J1","E1 J1"
47,2434,57,"html-slider-response",20,132170,"0.0-2.0-0.18","E1","F1","E1 F1"
47,2699,49,"html-slider-response",21,134970,"0.0-2.0-0.19","A1","K1","A1 K1"
47,3871,44,"html-slider-response",22,138943,"0.0-2.0-0.20","B1","K1","B1 K1"
47,3072,45,"html-slider-response",23,142117,"0.0-2.0-0.21","D1","I1","D1 I1"
48,5425,5,"html-slider-response",2,23571,"0.0-2.0-0.0","A1","K1","A1 K1"
48,2880,20,"html-slider-response",3,26555,"0.0-2.0-0.1","A1","H1","A1 H1"
48,3631,17,"html-slider-response",4,30287,"0.0-2.0-0.2","A1","I1","A1 I1"
48,2361,1,"html-slider-response",5,32752,"0.0-2.0-0.3","A1","E1","A1 E1"
48,2932,19,"html-slider-response",6,35790,"0.0-2.0-0.4","B1","D1","B1 D1"
48,4441,36,"html-slider-response",7,40333,"0.0-2.0-0.5","H1","K1","H1 K1"
48,2899,11,"html-slider-response",8,43337,"0.0-2.0-0.6","B1","K1","B1 K1"
48,8434,54,"html-slider-response",9,51873,"0.0-2.0-0.7","A1","J1","A1 J1"
48,2681,62,"html-slider-response",10,54656,"0.0-2.0-0.8","I1","L1","I1 L1"
48,2213,76,"html-slider-response",11,56973,"0.0-2.0-0.9","J1","L1","J1 L1"
48,2562,13,"html-slider-response",12,59637,"0.0-2.0-0.10","E1","K1","E1 K1"
48,8059,3,"html-slider-response",13,67797,"0.0-2.0-0.11","D1","I1","D1 I1"
48,2642,0,"html-slider-response",14,70540,"0.0-2.0-0.12","E1","G1","E1 G1"
48,2982,10,"html-slider-response",15,73625,"0.0-2.0-0.13","E1","J1","E1 J1"
48,3675,4,"html-slider-response",16,77405,"0.0-2.0-0.14","D1","G1","D1 G1"
48,2708,26,"html-slider-response",17,80218,"0.0-2.0-0.15","F1","G1","F1 G1"
48,2172,64,"html-slider-response",18,82495,"0.0-2.0-0.16","G1","I1","G1 I1"
48,2190,21,"html-slider-response",19,84789,"0.0-2.0-0.17","B1","E1","B1 E1"
48,2424,56,"html-slider-response",20,87314,"0.0-2.0-0.18","H1","L1","H1 L1"
48,2205,68,"html-slider-response",21,89622,"0.0-2.0-0.19","E1","F1","E1 F1"
48,2595,83,"html-slider-response",22,92321,"0.0-2.0-0.20","J1","K1","J1 K1"
48,2942,19,"html-slider-response",23,95369,"0.0-2.0-0.21","B1","L1","B1 L1"
49,4778,0,"html-slider-response",2,15870,"0.0-2.0-0.0","E1","G1","E1 G1"
49,3310,24,"html-slider-response",3,19288,"0.0-2.0-0.1","B1","D1","B1 D1"
49,2428,47,"html-slider-response",4,21822,"0.0-2.0-0.2","A1","E1","A1 E1"
49,2074,57,"html-slider-response",5,24004,"0.0-2.0-0.3","H1","L1","H1 L1"
49,2258,44,"html-slider-response",6,26368,"0.0-2.0-0.4","E1","J1","E1 J1"
49,1982,68,"html-slider-response",7,28456,"0.0-2.0-0.5","J1","K1","J1 K1"
49,2504,49,"html-slider-response",8,31070,"0.0-2.0-0.6","B1","L1","B1 L1"
49,2596,47,"html-slider-response",9,33772,"0.0-2.0-0.7","G1","I1","G1 I1"
49,2492,32,"html-slider-response",10,36372,"0.0-2.0-0.8","A1","H1","A1 H1"
49,2252,13,"html-slider-response",11,38732,"0.0-2.0-0.9","A1","I1","A1 I1"
49,2492,6,"html-slider-response",12,41332,"0.0-2.0-0.10","B1","E1","B1 E1"
49,1964,63,"html-slider-response",13,43404,"0.0-2.0-0.11","J1","L1","J1 L1"
49,1854,31,"html-slider-response",14,45366,"0.0-2.0-0.12","A1","J1","A1 J1"
49,1838,80,"html-slider-response",15,47314,"0.0-2.0-0.13","E1","F1","E1 F1"
49,2086,16,"html-slider-response",16,49508,"0.0-2.0-0.14","D1","G1","D1 G1"
49,2244,15,"html-slider-response",17,51860,"0.0-2.0-0.15","D1","I1","D1 I1"
49,2336,48,"html-slider-response",18,54302,"0.0-2.0-0.16","A1","K1","A1 K1"
49,2028,12,"html-slider-response",19,56436,"0.0-2.0-0.17","E1","K1","E1 K1"
49,3124,77,"html-slider-response",20,59668,"0.0-2.0-0.18","H1","K1","H1 K1"
49,2016,25,"html-slider-response",21,61790,"0.0-2.0-0.19","B1","K1","B1 K1"
49,1764,76,"html-slider-response",22,63660,"0.0-2.0-0.20","I1","L1","I1 L1"
49,1994,18,"html-slider-response",23,65762,"0.0-2.0-0.21","F1","G1","F1 G1"
50,37846,15,"html-slider-response",2,51338,"0.0-2.0-0.0","E1","G1","E1 G1"
50,7795,0,"html-slider-response",3,59236,"0.0-2.0-0.1","H1","L1","H1 L1"
50,6622,83,"html-slider-response",4,65959,"0.0-2.0-0.2","E1","K1","E1 K1"
50,5052,15,"html-slider-response",5,71114,"0.0-2.0-0.3","A1","I1","A1 I1"
50,6042,80,"html-slider-response",6,77257,"0.0-2.0-0.4","E1","J1","E1 J1"
50,15841,11,"html-slider-response",7,93200,"0.0-2.0-0.5","A1","J1","A1 J1"
50,3590,86,"html-slider-response",8,96892,"0.0-2.0-0.6","E1","F1","E1 F1"
50,4630,0,"html-slider-response",9,101624,"0.0-2.0-0.7","B1","L1","B1 L1"
50,6585,100,"html-slider-response",10,108311,"0.0-2.0-0.8","D1","G1","D1 G1"
50,24390,0,"html-slider-response",11,132804,"0.0-2.0-0.9","B1","K1","B1 K1"
50,25036,81,"html-slider-response",12,157942,"0.0-2.0-0.10","D1","I1","D1 I1"
50,5265,100,"html-slider-response",13,163310,"0.0-2.0-0.11","J1","K1","J1 K1"
50,3111,29,"html-slider-response",14,166522,"0.0-2.0-0.12","I1","L1","I1 L1"
50,4437,69,"html-slider-response",15,171060,"0.0-2.0-0.13","A1","K1","A1 K1"
50,15428,71,"html-slider-response",16,186590,"0.0-2.0-0.14","A1","H1","A1 H1"
50,2666,100,"html-slider-response",17,189360,"0.0-2.0-0.15","H1","K1","H1 K1"
50,8403,38,"html-slider-response",18,197866,"0.0-2.0-0.16","B1","D1","B1 D1"
50,11753,29,"html-slider-response",19,209720,"0.0-2.0-0.17","J1","L1","J1 L1"
50,4158,85,"html-slider-response",20,213980,"0.0-2.0-0.18","A1","E1","A1 E1"
50,7304,69,"html-slider-response",21,221386,"0.0-2.0-0.19","G1","I1","G1 I1"
50,4205,0,"html-slider-response",22,225694,"0.0-2.0-0.20","B1","E1","B1 E1"
50,4914,60,"html-slider-response",23,230710,"0.0-2.0-0.21","F1","G1","F1 G1"
51,5745,10,"html-slider-response",2,22077,"0.0-2.0-0.0","I1","L1","I1 L1"
51,2556,11,"html-slider-response",3,24748,"0.0-2.0-0.1","B1","E1","B1 E1"
51,2594,6,"html-slider-response",4,27444,"0.0-2.0-0.2","D1","G1","D1 G1"
51,2722,63,"html-slider-response",5,30268,"0.0-2.0-0.3","A1","H1","A1 H1"
51,10977,46,"html-slider-response",6,41348,"0.0-2.0-0.4","F1","G1","F1 G1"
51,3139,43,"html-slider-response",7,44588,"0.0-2.0-0.5","E1","J1","E1 J1"
51,2953,78,"html-slider-response",8,47644,"0.0-2.0-0.6","B1","L1","B1 L1"
51,2835,86,"html-slider-response",9,50580,"0.0-2.0-0.7","J1","K1","J1 K1"
51,2506,29,"html-slider-response",10,53189,"0.0-2.0-0.8","E1","G1","E1 G1"
51,2899,65,"html-slider-response",11,56188,"0.0-2.0-0.9","H1","K1","H1 K1"
51,2217,78,"html-slider-response",12,58508,"0.0-2.0-0.10","H1","L1","H1 L1"
51,4098,42,"html-slider-response",13,62709,"0.0-2.0-0.11","D1","I1","D1 I1"
51,3162,45,"html-slider-response",14,65972,"0.0-2.0-0.12","A1","I1","A1 I1"
51,3836,78,"html-slider-response",15,69909,"0.0-2.0-0.13","B1","K1","B1 K1"
51,2537,41,"html-slider-response",16,72548,"0.0-2.0-0.14","E1","K1","E1 K1"
51,2178,33,"html-slider-response",17,74828,"0.0-2.0-0.15","B1","D1","B1 D1"
51,2619,38,"html-slider-response",18,77549,"0.0-2.0-0.16","A1","K1","A1 K1"
51,2529,36,"html-slider-response",19,80181,"0.0-2.0-0.17","A1","J1","A1 J1"
51,2186,30,"html-slider-response",20,82468,"0.0-2.0-0.18","A1","E1","A1 E1"
51,2810,62,"html-slider-response",21,85381,"0.0-2.0-0.19","J1","L1","J1 L1"
51,4426,58,"html-slider-response",22,89908,"0.0-2.0-0.20","G1","I1","G1 I1"
51,2738,100,"html-slider-response",23,92748,"0.0-2.0-0.21","E1","F1","E1 F1"
52,3705,0,"html-slider-response",2,159111,"0.0-2.0-0.0","B1","D1","B1 D1"
52,2367,0,"html-slider-response",3,161582,"0.0-2.0-0.1","F1","G1","F1 G1"
52,2548,13,"html-slider-response",4,164231,"0.0-2.0-0.2","E1","F1","E1 F1"
52,2418,0,"html-slider-response",5,166749,"0.0-2.0-0.3","E1","G1","E1 G1"
52,2490,9,"html-slider-response",6,169341,"0.0-2.0-0.4","E1","J1","E1 J1"
52,2354,6,"html-slider-response",7,171798,"0.0-2.0-0.5","I1","L1","I1 L1"
52,1812,0,"html-slider-response",8,173710,"0.0-2.0-0.6","H1","L1","H1 L1"
52,2018,17,"html-slider-response",9,175829,"0.0-2.0-0.7","J1","K1","J1 K1"
52,2540,49,"html-slider-response",10,178470,"0.0-2.0-0.8","J1","L1","J1 L1"
52,1834,0,"html-slider-response",11,180406,"0.0-2.0-0.9","G1","I1","G1 I1"
52,2725,0,"html-slider-response",12,183231,"0.0-2.0-0.10","B1","K1","B1 K1"
52,2089,0,"html-slider-response",13,185422,"0.0-2.0-0.11","B1","E1","B1 E1"
52,21954,6,"html-slider-response",14,207478,"0.0-2.0-0.12","B1","L1","B1 L1"
52,8514,4,"html-slider-response",15,216094,"0.0-2.0-0.13","A1","I1","A1 I1"
52,1569,1,"html-slider-response",16,217765,"0.0-2.0-0.14","A1","J1","A1 J1"
52,1419,0,"html-slider-response",17,219286,"0.0-2.0-0.15","H1","K1","H1 K1"
52,1509,5,"html-slider-response",18,220895,"0.0-2.0-0.16","A1","H1","A1 H1"
52,1418,4,"html-slider-response",19,222413,"0.0-2.0-0.17","A1","E1","A1 E1"
52,1738,3,"html-slider-response",20,224253,"0.0-2.0-0.18","D1","I1","D1 I1"
52,8347,8,"html-slider-response",21,232703,"0.0-2.0-0.19","D1","G1","D1 G1"
52,1363,7,"html-slider-response",22,234167,"0.0-2.0-0.20","E1","K1","E1 K1"
52,1314,5,"html-slider-response",23,235581,"0.0-2.0-0.21","A1","K1","A1 K1"
53,4995,80,"html-slider-response",2,19023,"0.0-2.0-0.0","J1","L1","J1 L1"
53,2706,9,"html-slider-response",3,21834,"0.0-2.0-0.1","A1","J1","A1 J1"
53,4273,2,"html-slider-response",4,26210,"0.0-2.0-0.2","D1","G1","D1 G1"
53,3904,10,"html-slider-response",5,30215,"0.0-2.0-0.3","B1","L1","B1 L1"
53,3710,7,"html-slider-response",6,34028,"0.0-2.0-0.4","B1","E1","B1 E1"
53,3983,77,"html-slider-response",7,38113,"0.0-2.0-0.5","E1","J1","E1 J1"
53,12093,5,"html-slider-response",8,50308,"0.0-2.0-0.6","A1","H1","A1 H1"
53,2555,87,"html-slider-response",9,52965,"0.0-2.0-0.7","J1","K1","J1 K1"
53,2289,14,"html-slider-response",10,55357,"0.0-2.0-0.8","A1","K1","A1 K1"
53,3249,18,"html-slider-response",11,58707,"0.0-2.0-0.9","F1","G1","F1 G1"
53,2632,76,"html-slider-response",12,61443,"0.0-2.0-0.10","E1","K1","E1 K1"
53,2927,10,"html-slider-response",13,64471,"0.0-2.0-0.11","E1","G1","E1 G1"
53,2703,18,"html-slider-response",14,67276,"0.0-2.0-0.12","H1","L1","H1 L1"
53,2649,83,"html-slider-response",15,70027,"0.0-2.0-0.13","E1","F1","E1 F1"
53,2638,68,"html-slider-response",16,72769,"0.0-2.0-0.14","I1","L1","I1 L1"
53,2490,64,"html-slider-response",17,75362,"0.0-2.0-0.15","G1","I1","G1 I1"
53,3446,6,"html-slider-response",18,78909,"0.0-2.0-0.16","B1","D1","B1 D1"
53,3911,9,"html-slider-response",19,82922,"0.0-2.0-0.17","A1","E1","A1 E1"
53,2541,15,"html-slider-response",20,85569,"0.0-2.0-0.18","B1","K1","B1 K1"
53,2648,9,"html-slider-response",21,88320,"0.0-2.0-0.19","A1","I1","A1 I1"
53,4250,15,"html-slider-response",22,92672,"0.0-2.0-0.20","D1","I1","D1 I1"
53,3884,55,"html-slider-response",23,96658,"0.0-2.0-0.21","H1","K1","H1 K1"
54,3357,35,"html-slider-response",2,8628,"0.0-2.0-0.0","I1","L1","I1 L1"
54,2243,26,"html-slider-response",3,10972,"0.0-2.0-0.1","H1","L1","H1 L1"
54,1995,20,"html-slider-response",4,13068,"0.0-2.0-0.2","A1","E1","A1 E1"
54,1842,26,"html-slider-response",5,15011,"0.0-2.0-0.3","A1","I1","A1 I1"
54,1530,62,"html-slider-response",6,16643,"0.0-2.0-0.4","E1","F1","E1 F1"
54,50635,54,"html-slider-response",7,67380,"0.0-2.0-0.5","G1","I1","G1 I1"
54,1546,41,"html-slider-response",8,69028,"0.0-2.0-0.6","H1","K1","H1 K1"
54,1386,41,"html-slider-response",9,70516,"0.0-2.0-0.7","A1","J1","A1 J1"
54,1265,59,"html-slider-response",10,71883,"0.0-2.0-0.8","B1","K1","B1 K1"
54,1363,66,"html-slider-response",11,73348,"0.0-2.0-0.9","J1","L1","J1 L1"
54,1418,62,"html-slider-response",12,74867,"0.0-2.0-0.10","A1","H1","A1 H1"
54,1179,61,"html-slider-response",13,76148,"0.0-2.0-0.11","E1","G1","E1 G1"
54,1193,66,"html-slider-response",14,77443,"0.0-2.0-0.12","B1","E1","B1 E1"
54,2266,79,"html-slider-response",15,79812,"0.0-2.0-0.13","D1","I1","D1 I1"
54,1026,64,"html-slider-response",16,80939,"0.0-2.0-0.14","B1","L1","B1 L1"
54,899,74,"html-slider-response",17,81940,"0.0-2.0-0.15","F1","G1","F1 G1"
54,1443,85,"html-slider-response",18,83484,"0.0-2.0-0.16","J1","K1","J1 K1"
54,1234,72,"html-slider-response",19,84819,"0.0-2.0-0.17","E1","J1","E1 J1"
54,1027,76,"html-slider-response",20,85948,"0.0-2.0-0.18","D1","G1","D1 G1"
54,1202,71,"html-slider-response",21,87251,"0.0-2.0-0.19","B1","D1","B1 D1"
54,994,75,"html-slider-response",22,88347,"0.0-2.0-0.20","A1","K1","A1 K1"
54,1044,69,"html-slider-response",23,89492,"0.0-2.0-0.21","E1","K1","E1 K1"
55,4459,52,"html-slider-response",2,14465,"0.0-2.0-0.0","B1","L1","B1 L1"
55,3471,44,"html-slider-response",3,18040,"0.0-2.0-0.1","F1","G1","F1 G1"
55,4098,47,"html-slider-response",4,22240,"0.0-2.0-0.2","H1","K1","H1 K1"
55,4371,24,"html-slider-response",5,26712,"0.0-2.0-0.3","B1","E1","B1 E1"
55,3450,16,"html-slider-response",6,30263,"0.0-2.0-0.4","A1","K1","A1 K1"
55,2625,53,"html-slider-response",7,32991,"0.0-2.0-0.5","E1","K1","E1 K1"
55,2738,36,"html-slider-response",8,35832,"0.0-2.0-0.6","I1","L1","I1 L1"
55,3218,62,"html-slider-response",9,39153,"0.0-2.0-0.7","E1","J1","E1 J1"
55,5522,16,"html-slider-response",10,44775,"0.0-2.0-0.8","A1","I1","A1 I1"
55,5339,6,"html-slider-response",11,50218,"0.0-2.0-0.9","D1","I1","D1 I1"
55,2647,19,"html-slider-response",12,52968,"0.0-2.0-0.10","G1","I1","G1 I1"
55,3392,28,"html-slider-response",13,56496,"0.0-2.0-0.11","E1","F1","E1 F1"
55,3418,56,"html-slider-response",14,60015,"0.0-2.0-0.12","J1","K1","J1 K1"
55,3434,56,"html-slider-response",15,63552,"0.0-2.0-0.13","D1","G1","D1 G1"
55,2225,36,"html-slider-response",16,65879,"0.0-2.0-0.14","J1","L1","J1 L1"
55,3498,19,"html-slider-response",17,69479,"0.0-2.0-0.15","B1","D1","B1 D1"
55,4099,33,"html-slider-response",18,73680,"0.0-2.0-0.16","A1","H1","A1 H1"
55,3912,12,"html-slider-response",19,77696,"0.0-2.0-0.17","A1","J1","A1 J1"
55,3274,10,"html-slider-response",20,81072,"0.0-2.0-0.18","A1","E1","A1 E1"
55,1954,54,"html-slider-response",21,83128,"0.0-2.0-0.19","H1","L1","H1 L1"
55,2033,33,"html-slider-response",22,85264,"0.0-2.0-0.20","E1","G1","E1 G1"
55,2528,11,"html-slider-response",23,87895,"0.0-2.0-0.21","B1","K1","B1 K1"
56,8003,18,"html-slider-response",2,48353,"0.0-2.0-0.0","F1","G1","F1 G1"
56,6000,57,"html-slider-response",3,54453,"0.0-2.0-0.1","A1","K1","A1 K1"
56,5512,43,"html-slider-response",4,60066,"0.0-2.0-0.2","B1","L1","B1 L1"
56,9344,46,"html-slider-response",5,69512,"0.0-2.0-0.3","D1","I1","D1 I1"
56,4171,26,"html-slider-response",6,73785,"0.0-2.0-0.4","B1","E1","B1 E1"
56,4006,75,"html-slider-response",7,77892,"0.0-2.0-0.5","E1","F1","E1 F1"
56,3709,61,"html-slider-response",8,81702,"0.0-2.0-0.6","J1","L1","J1 L1"
56,5870,35,"html-slider-response",9,87674,"0.0-2.0-0.7","A1","I1","A1 I1"
56,5794,33,"html-slider-response",10,93571,"0.0-2.0-0.8","E1","K1","E1 K1"
56,4666,54,"html-slider-response",11,98337,"0.0-2.0-0.9","H1","L1","H1 L1"
56,6231,45,"html-slider-response",12,104669,"0.0-2.0-0.10","A1","J1","A1 J1"
56,3748,42,"html-slider-response",13,108518,"0.0-2.0-0.11","B1","K1","B1 K1"
56,4390,55,"html-slider-response",14,113010,"0.0-2.0-0.12","J1","K1","J1 K1"
56,5299,16,"html-slider-response",15,118411,"0.0-2.0-0.13","G1","I1","G1 I1"
56,7503,17,"html-slider-response",16,126016,"0.0-2.0-0.14","B1","D1","B1 D1"
56,4327,58,"html-slider-response",17,130443,"0.0-2.0-0.15","A1","E1","A1 E1"
56,5567,35,"html-slider-response",18,136111,"0.0-2.0-0.16","A1","H1","A1 H1"
